1762878981465053	219
1762878983898788	219
1762878986326344	222
1762878988799035	219
1762878991243520	219
1762878993681216	218
1762878996110997	220
1762878998585872	219
1762879001049672	218
1762879003478742	222
1762879005932734	218
1762879008367948	220
1762879010786024	218
1762879013216207	220
1762879015659348	220
1762879018085488	220
1762879020516611	219
1762879022972227	219
1762879025452112	219
1762879027879089	220
1762879030307573	218
1762879032735824	219
1762879035159356	218
1762879037587188	219
1762879040022879	219
1762879042450355	219
1762879044885984	220
1762879047317078	218
1762879049748731	219
1762879052182074	219
1762879054648849	218
1762879057139954	218
1762879059566589	223
1762879062023798	218
1762879064456003	220
1762879066880365	218
1762879069340164	220
1762879071764084	218
1762879074200752	220
1762879076618501	223
1762879079063394	221
1762879081524862	219
1762879083958921	221
1762879086435352	219
1762879088868329	220
1762879091313124	218
1762879093748745	219
1762879096198687	218
1762879098690786	220
1762879101118154	223
1762879103550008	221
1762879106024212	219
1762879108471707	218
1762879110919753	218
1762879113338232	223
1762879115794131	219
1762879118236083	223
1762879120694748	218
1762879123121340	218
1762879125552547	221
1762879128040553	219
1762879130485103	219
1762879132909138	224
1762879135376873	218
1762879137810087	219
1762879140249897	219
1762879142694820	220
1762879145177448	220
1762879147603803	219
1762879150037611	221
1762879152494404	218
1762879154917578	219
1762879157397739	219
1762879159820930	223
1762879162262370	220
1762879164713717	219
1762879167150083	218
1762879169604236	218
1762879172066100	219
1762879174548366	219
1762879176995321	220
1762879179427364	218
1762879181864689	219
1762879184299949	219
1762879186747161	218
1762879189173847	218
1762879191606493	221
1762879194064810	218
1762879196548652	220
1762879199009728	219
1762879201423497	224
1762879203899235	220
1762879206319918	222
1762879208763499	219
1762879211204505	219
1762879213617846	219
1762879216059926	219
1762879218496343	219
1762879220924501	220
1762879223394080	218
1762879225832624	219
1762879228249836	219
1762879230679554	221
1762879233120695	221
1762879235583182	220
1762879238014498	219
1762879240434234	218
1762879242871066	220
1762879245349158	220
1762879247789260	219
1762879250209057	219
1762879252641414	218
1762879255077359	218
1762879257492015	219
1762879259907184	218
1762879262330357	220
1762879264753903	218
1762879267218391	220
1762879269636454	223
1762879272119942	219
1762879274551255	218
1762879276976084	219
1762879279429391	221
1762879281901867	219
1762879284340928	218
1762879286757437	223
1762879289190561	219
1762879291634308	219
1762879294074511	219
1762879296530210	219
1762879298977947	219
1762879301409214	218
1762879303851318	218
1762879306299270	220
1762879308749537	219
1762879311177396	219
1762879313607559	220
1762879316054003	218
1762879318499781	219
1762879320936153	219
1762879323379273	219
1762879325835947	220
1762879328279382	218
1762879330749231	219
1762879333180351	218
1762879335620864	220
1762879338072564	218
1762879340513657	219
1762879342937195	219
1762879345377464	220
1762879347831401	219
1762879350272121	219
1762879352701381	219
1762879355134285	223
1762879357582734	220
1762879360032401	219
1762879362467861	218
1762879364919970	218
1762879367339783	220
1762879369760786	219
1762879372218923	219
1762879374656339	218
1762879377079405	218
1762879379506984	219
1762879381960392	219
1762879384391623	222
1762879386853058	220
1762879389287400	218
1762879391716377	219
1762879394145845	222
1762879396591605	219
1762879399052254	219
1762879401515703	220
1762879403976697	220
1762879406420693	221
1762879408884662	219
1762879411311382	218
1762879413742897	222
1762879416191177	220
1762879418634048	219
1762879421057828	218
1762879423497661	218
1762879425925793	219
1762879428376220	219
1762879430833316	220
1762879433260361	218
1762879435693028	219
1762879438137358	219
1762879440605837	218
1762879443021497	218
1762879445464831	221
1762879447929680	218
1762879450351881	223
1762879452796955	218
1762879455248004	220
1762879457705642	218
1762879460134493	220
1762879462614334	220
1762879465046468	220
1762879467490799	218
1762879469943144	220
1762879472396842	219
1762879474822970	219
1762879477247600	218
1762879479675685	219
1762879482111683	220
1762879484564324	221
1762879486998749	221
1762879489445309	219
1762879491883711	219
1762879494318046	218
1762879496748377	218
1762879499191942	221
1762879501651727	219
1762879504090373	222
1762879506536693	218
1762879508984997	218
1762879511424666	219
1762879513852872	221
1762879516322392	219
1762879518746716	223
1762879521191784	220
1762879523638279	219
1762879526077971	220
1762879528524643	218
1762879530989645	218
1762879533435342	219
1762879535888838	221
1762879538354324	218
1762879540779212	219
1762879543256824	219
1762879545688993	220
1762879548140303	218
1762879550603496	219
1762879553039950	218
1762879555484320	218
1762879557918220	219
1762879560364976	219
1762879562802850	220
1762879565234182	218
1762879567669318	219
1762879570114771	221
1762879572556846	222
1762879575005439	218
1762879577421956	219
1762879579858189	218
1762879582286401	220
1762879584739363	218
1762879587176477	220
1762879589615395	218
1762879592049588	220
1762879594495774	220
1762879596925751	220
1762879599373890	219
1762879601840142	219
1762879604272861	219
1762879606694589	220
1762879609134026	220
1762879611593965	219
1762879614024559	218
1762879616462718	218
1762879618897276	220
1762879621379267	219
1762879623825506	220
1762879626254433	218
1762879628693133	219
1762879631129667	219
1762879633550239	218
1762879635977850	218
1762879638425158	219
1762879640897759	218
1762879643316172	220
1762879645748251	218
1762879648188430	220
1762879650626847	218
1762879653111964	218
1762879655550193	220
1762879657992505	220
1762879660460670	218
1762879662936106	219
1762879665413438	219
1762879667864619	219
1762879670279719	218
1762879672755437	219
1762879675187108	219
1762879677619995	219
1762879680066930	219
1762879682547142	220
1762879684972009	219
1762879687399172	222
1762879689848294	218
1762879692300090	220
1762879694732522	219
1762879697185844	220
1762879699646294	219
1762879702091902	219
1762879704520806	218
1762879706939885	222
1762879709380495	219
1762879711817255	218
1762879714256918	220
1762879716683604	218
1762879719108547	219
1762879721530159	218
1762879723973390	218
1762879726405827	219
1762879728830654	221
1762879731288403	219
1762879733743152	219
1762879736213636	219
1762879738649407	220
1762879741076929	218
1762879743543804	219
1762879745975298	218
1762879748434358	218
1762879750895452	219
1762879753304295	221
1762879755754912	220
1762879758215046	218
1762879760671618	219
1762879763092808	223
1762879765532974	220
1762879768004908	218
1762879770416474	223
1762879772881873	218
1762879775313008	220
1762879777748150	218
1762879780185973	220
1762879782614191	218
1762879785043989	219
1762879787478898	220
1762879789914481	220
1762879792345268	221
1762879794809037	219
1762879797241862	219
1762879799664979	220
1762879802093835	218
1762879804576742	219
1762879806994298	221
1762879809465144	219
1762879811909879	219
1762879814339947	219
1762879816800500	219
1762879819249411	218
1762879821713036	218
1762879824155535	220
1762879826582879	219
1762879829034721	219
1762879831457498	218
1762879833914112	218
1762879836341122	219
1762879838781906	219
1762879841249265	219
1762879843687808	220
1762879846160699	218
1762879848589065	219
1762879851032913	218
1762879853452168	218
1762879855877442	222
1762879858326655	219
1762879860761161	219
1762879863229340	218
1762879865663347	219
1762879868101700	219
1762879870529938	219
1762879872964195	219
1762879875383348	223
1762879877831124	220
1762879880290316	218
1762879882723427	218
1762879885155260	223
1762879887608351	219
1762879890049523	219
1762879892486727	218
1762879894920260	218
1762879897380634	218
1762879899806560	222
1762879902275047	219
1762879904731812	218
1762879907176180	220
1762879909635053	218
1762879912081371	220
1762879914510415	218
1762879916939685	219
1762879919361848	220
1762879921803806	219
1762879924229148	221
1762879926676731	221
1762879929130913	219
1762879931544526	220
1762879933970883	218
1762879936405876	221
1762879938860033	218
1762879941305729	218
1762879943728569	219
1762879946218102	219
1762879948672715	220
1762879951095293	218
1762879953556527	219
1762879955982556	221
1762879958429916	218
1762879960892889	218
1762879963327476	219
1762879965757939	218
1762879968183966	220
1762879970618176	218
1762879973064207	220
1762879975502577	218
1762879977935956	219
1762879980367048	220
1762879982784672	220
1762879985227601	219
1762879987662626	219
1762879990071291	219
1762879992548431	220
1762879994985137	218
1762879997415165	219
1762879999839702	218
1762880002287981	222
1762880004754790	219
1762880007171136	219
1762880009612863	220
1762880012055472	218
1762880014546175	218
1762880016978808	223
1762880019432168	219
1762880021862091	219
1762880024307532	218
1762880026769586	218
1762880029210330	219
1762880031639642	219
1762880034112985	219
1762880036561426	223
1762880039009942	218
1762880041441631	219
1762880043870713	218
1762880046298640	218
1762880048737104	218
1762880051173014	219
1762880053640549	219
1762880056062480	220
1762880058532077	219
1762880060985075	219
1762880063403827	219
1762880065836247	221
1762880068297657	219
1762880070744917	219
1762880073176095	218
1762880075609196	218
1762880078050063	220
1762880080484686	219
1762880082931261	219
1762880085388675	218
1762880087813152	222
1762880090274267	218
1762880092739899	218
1762880095167779	219
1762880097611168	218
1762880100088610	220
1762880102522242	220
1762880104973630	220
1762880107411137	218
1762880109828631	219
1762880112256552	221
1762880114741215	220
1762880117169982	219
1762880119600504	221
1762880122078783	219
1762880124538461	220
1762880126968095	218
1762880129389260	219
1762880131818356	218
1762880134239827	222
1762880136692493	219
1762880139132687	219
1762880141568583	220
1762880144024572	218
1762880146459343	219
1762880148892472	219
1762880151326210	218
1762880153760048	218
1762880156184056	219
1762880158616988	218
1762880161042723	220
1762880163520034	218
1762880165945144	221
1762880168396995	218
1762880170824834	219
1762880173292583	219
1762880175726122	219
1762880178174871	220
1762880180634824	218
1762880183073538	219
1762880185500265	219
1762880187930483	220
1762880190356153	221
1762880192802673	219
1762880195244086	219
1762880197681233	219
1762880200105734	219
1762880202526079	220
1762880205004980	218
1762880207443486	218
1762880209909916	220
1762880212343937	219
1762880214791175	219
1762880217199647	218
1762880219655170	218
1762880222088056	219
1762880224515122	219
1762880226948603	219
1762880229382935	220
1762880231823687	218
1762880234264016	221
1762880236722006	218
1762880239140615	222
1762880241591363	220
1762880244039699	219
1762880246492380	221
1762880248941130	218
1762880251376787	219
1762880253812500	219
1762880256255431	219
1762880258691928	221
1762880261145507	219
1762880263567670	219
1762880265985537	218
1762880268446743	218
1762880270900370	220
1762880273319455	219
1762880275752283	219
1762880278191473	220
1762880280655763	218
1762880283096474	219
1762880285533550	219
1762880287950277	219
1762880290377804	223
1762880292845246	218
1762880295285738	219
1762880297750149	218
1762880300165523	218
1762880302604924	218
1762880305043622	219
1762880307472192	219
1762880309906524	218
1762880312334230	221
1762880314787106	221
1762880317233231	219
1762880319684740	219
1762880322116812	219
1762880324574350	219
1762880326976531	218
1762880329424631	220
1762880331883455	219
1762880334325976	219
1762880336756463	219
1762880339186573	218
1762880341617026	218
1762880344086571	218
1762880346534593	220
1762880349018533	219
1762880351464630	220
1762880353915757	219
1762880356350286	218
1762880358793683	220
1762880361248449	218
1762880363699040	219
1762880366151632	219
1762880368606170	219
1762880371026215	219
1762880373459998	219
1762880375905356	219
1762880378345195	220
1762880380802518	218
1762880383216941	223
1762880385675616	218
1762880388094572	222
1762880390560071	218
1762880392991104	219
1762880395423782	220
1762880397850125	218
1762880400287778	219
1762880402725240	223
1762880405207608	219
1762880407639247	219
1762880410063336	219
1762880412507405	220
1762880414985378	219
1762880417424602	219
1762880419851753	221
1762880422319878	220
1762880424752576	218
1762880427164026	219
1762880429603093	219
1762880432048603	222
1762880434518564	219
1762880436943174	223
1762880439419284	219
1762880441889488	218
1762880444332213	219
1762880446780855	219
1762880449228893	219
1762880451643800	219
1762880454063276	220
1762880456509966	221
1762880458994665	218
1762880461429503	219
1762880463876454	219
1762880466312530	220
1762880468735128	221
1762880471177998	223
1762880473645504	219
1762880476061958	219
1762880478494671	220
1762880480980463	219
1762880483420227	218
1762880485866597	220
1762880488322269	218
1762880490748546	220
1762880493157628	218
1762880495586590	223
1762880498035841	220
1762880500479090	220
1762880502940353	219
1762880505383825	219
1762880507866601	219
1762880510330605	220
1762880512752389	218
1762880515193932	219
1762880517638915	218
1762880520098060	218
1762880522542529	219
1762880524981893	219
1762880527448963	219
1762880529870884	218
1762880532329800	220
1762880534787380	220
1762880537257895	219
1762880539683261	219
1762880542115957	218
1762880544559075	218
1762880546984350	219
1762880549470466	219
1762880551926622	219
1762880554370183	220
1762880556776096	222
1762880559230751	220
1762880561656049	220
1762880564112108	218
1762880566541502	219
1762880568966982	219
1762880571387181	219
1762880573810501	218
1762880576241801	219
1762880578715995	219
1762880581200725	219
1762880583696949	218
1762880586162638	219
1762880588583302	218
1762880591011853	218
1762880593491938	219
1762880595926165	221
1762880598379268	220
1762880600806244	218
1762880603229681	219
1762880605666552	223
1762880608085900	218
1762880610571228	218
1762880612999909	219
1762880615446195	218
1762880617870396	220
1762880620345690	218
1762880622781963	222
1762880625252432	218
