926750	2776
904750	2848
923250	3428
923750	3336
924250	3240
918750	184
916250	660
917250	484
927250	2672
905750	616
921250	3812
903250	3108
909750	3948
911750	1524
919750	4088
925250	3064
908750	36
915250	864
916750	564
910250	3848
906250	2560
918250	296
904250	2932
924750	3148
907750	2272
926750	2788
904750	2844
923250	3420
923750	3340
924250	3260
918750	204
916250	684
917250	488
927250	2672
905750	2644
921250	3800
903250	3116
909750	3958
911750	1532
919750	4
925250	3048
908750	52
903750	3032
925750	2980
917750	412
912250	1448
905250	704
906750	2480
914750	964
920750	3896
913250	1240
926250	814
907250	328
921750	3704
911250	3668
909250	4056
910750	1716
920250	4000
913750	1152
902750	3216
919250	104
915750	772
922250	1576
914250	1052
922750	3492
912750	1324
908250	152
903750	3024
925750	892
917750	392
912250	1428
905250	2740
906750	434
910250	3860
906250	2564
918250	304
904250	2936
924750	3136
907750	244
926750	2760
904750	2828
923250	3420
923750	3316
924250	3248
918750	204
916250	668
917250	500
927250	2660
905750	592
921250	3808
903250	3124
909750	3968
911750	1536
919750	4088
925250	3056
908750	48
915250	860
916750	584
910250	1800
906250	2580
918250	284
904250	2932
924750	3136
907750	228
926750	2768
904750	2844
923250	3420
923750	3336
924250	3236
909250	4052
910750	3764
920250	4000
913750	1148
902750	3204
919250	96
915750	772
922250	3612
914250	1056
922750	3512
925250	3036
908250	2200
903750	3036
925750	2936
917750	388
912250	1424
905250	720
906750	2488
914750	956
920750	3900
913250	1244
926250	2868
907250	2400
921750	3700
911250	1628
909250	4044
910750	3764
920250	3992
913750	1144
902750	3216
919250	92
915750	764
922250	3612
914250	1036
922750	3516
912750	1340
908250	176
903750	3036
925750	2948
917750	396
912250	1428
905250	2740
906750	2480
914750	960
920750	3900
913250	1268
926250	836
907250	332
921750	3712
911250	1632
909250	4060
910750	3764
920250	3992
913750	1168
902750	3216
919250	88
915750	756
922250	3600
914250	1060
922750	3528
912750	1352
908250	140
903750	3020
925750	2956
917750	388
912250	1440
905250	2748
906750	2480
910250	3848
906250	2544
918250	272
904250	2944
924750	3144
907750	2268
926750	2756
904750	2852
923250	3420
923750	3328
924250	3240
918750	196
916250	680
917250	496
927250	2676
905750	2660
921250	3808
903250	3116
909750	3954
911750	1536
919750	8
925250	3048
908750	64
915250	856
916750	2646
917750	388
912250	3484
918250	272
906750	428
914750	968
920750	3908
913250	1252
926250	2860
907250	336
921750	1660
911250	3672
909250	4056
910750	3760
920250	4016
913750	1152
902750	3212
919250	100
915750	760
922250	3612
914250	1052
922750	3516
912750	1332
909750	3956
911750	1536
919750	4
925250	3048
912250	1432
915250	2910
916750	580
910250	3856
906250	2568
918250	308
904250	2928
924750	3140
907750	244
926750	2768
904750	788
923250	1394
923750	3316
924250	3232
918750	196
916250	692
917250	500
927250	2664
905750	2668
921250	3804
903250	3120
909750	3968
911750	1532
919750	0
912750	1336
908250	144
903750	3040
925750	2944
917750	388
912250	3480
905250	2736
906750	424
914750	960
920750	3900
913250	1252
926250	2852
907250	330
921750	3692
911250	3684
909250	4052
910750	3768
920250	4000
913750	1168
902750	3216
919250	96
915750	776
922250	3608
905750	620
921250	3800
903250	3124
909750	1912
911750	1544
919750	4076
925250	3048
908750	2104
915250	852
916750	2652
910250	3856
906250	532
918250	288
904250	2936
924750	3136
907750	2300
926750	2748
904750	2848
