914250	6
922750	8
925250	6
908250	6
903750	3
925750	6
917750	1
912250	3
905250	0
906750	3
914750	6
920750	8
913250	10
926250	7
907250	0
921750	767
911250	7
909250	1151
910750	831
920250	3
913750	767
902750	8
919250	8
915750	8
922250	8
914250	767
922750	6
912750	6
908250	-39
903750	2
925750	10
917750	3
912250	9
905250	767
906750	3
914750	7
920750	7
913250	-1
926250	895
907250	2
921750	6
911250	6
909250	3
910750	9
920250	8
913750	3
902750	7
919250	447
915750	959
922250	8
914250	8
922750	2
912750	2
908250	4
903750	831
925750	7
917750	0
912250	6
905250	7
906750	7
910250	10
906250	767
918250	7
904250	319
924750	8
907750	12
926750	9
904750	3
923250	7
923750	8
924250	7
918750	0
916250	6
917250	7
927250	3
905750	6
921250	1023
903250	6
909750	1343
911750	8
919750	6
925250	8
908750	3
915250	7
916750	575
917750	6
912250	9
918250	7
906750	447
914750	7
920750	6
913250	767
926250	7
907250	2
921750	156
911250	7
909250	767
910750	8
920250	447
913750	7
902750	9
919250	6
915750	9
922250	3
914250	7
922750	3
912750	511
909750	8
911750	7
919750	6
925250	8
912250	639
915250	1215
916750	6
910250	7
906250	511
918250	2
904250	7
924750	7
907750	3
926750	3
904750	7
923250	703
923750	6
924250	6
918750	6
916250	4
917250	6
927250	7
905750	7
921250	6
903250	7
909750	7
911750	10
919750	6
912750	3
908250	2
903750	319
925750	7
917750	3
912250	7
905250	8
906750	0
914750	4
920750	4
913250	3
926250	9
907250	1407
921750	7
911250	447
909250	6
910750	6
920250	7
913750	0
902750	7
919250	6
915750	4
922250	8
905750	3
921250	8
903250	6
909750	7
911750	6
919750	959
925250	3
908750	8
915250	9
916750	703
910250	273
906250	3
918250	6
904250	8
924750	8
907750	9
926750	511
904750	6
