1762878981465053	-3700
1762878983898788	-3700
1762878986326344	-3400
1762878988799035	-3700
1762878991243520	-3700
1762878993681216	-3800
1762878996110997	-3650
1762878998585872	-3700
1762879001049672	-3800
1762879003478742	-3450
1762879005932734	-3800
1762879008367948	-3600
1762879010786024	-3800
1762879013216207	-3650
1762879015659348	-3650
1762879018085488	-3600
1762879020516611	-3700
1762879022972227	-3700
1762879025452112	-3700
1762879027879089	-3650
1762879030307573	-3800
1762879032735824	-3700
1762879035159356	-3800
1762879037587188	-3750
1762879040022879	-3750
1762879042450355	-3700
1762879044885984	-3650
1762879047317078	-3800
1762879049748731	-3700
1762879052182074	-3700
1762879054648849	-3800
1762879057139954	-3800
1762879059566589	-3350
1762879062023798	-3800
1762879064456003	-3650
1762879066880365	-3800
1762879069340164	-3650
1762879071764084	-3800
1762879074200752	-3650
1762879076618501	-3300
1762879079063394	-3500
1762879081524862	-3700
1762879083958921	-3500
1762879086435352	-3700
1762879088868329	-3650
1762879091313124	-3800
1762879093748745	-3700
1762879096198687	-3800
1762879098690786	-3650
1762879101118154	-3350
1762879103550008	-3500
1762879106024212	-3750
1762879108471707	-3800
1762879110919753	-3800
1762879113338232	-3300
1762879115794131	-3700
1762879118236083	-3350
1762879120694748	-3800
1762879123121340	-3800
1762879125552547	-3550
1762879128040553	-3700
1762879130485103	-3700
1762879132909138	-3250
1762879135376873	-3800
1762879137810087	-3700
1762879140249897	-3750
1762879142694820	-3600
1762879145177448	-3650
1762879147603803	-3700
1762879150037611	-3550
1762879152494404	-3800
1762879154917578	-3700
1762879157397739	-3700
1762879159820930	-3300
1762879162262370	-3600
1762879164713717	-3700
1762879167150083	-3800
1762879169604236	-3800
1762879172066100	-3750
1762879174548366	-3700
1762879176995321	-3650
1762879179427364	-3800
1762879181864689	-3700
1762879184299949	-3700
1762879186747161	-3800
1762879189173847	-3850
1762879191606493	-3550
1762879194064810	-3800
1762879196548652	-3650
1762879199009728	-3700
1762879201423497	-3250
1762879203899235	-3650
1762879206319918	-3400
1762879208763499	-3700
1762879211204505	-3750
1762879213617846	-3700
1762879216059926	-3700
1762879218496343	-3700
1762879220924501	-3650
1762879223394080	-3800
1762879225832624	-3750
1762879228249836	-3700
1762879230679554	-3500
1762879233120695	-3550
1762879235583182	-3650
1762879238014498	-3750
1762879240434234	-3800
1762879242871066	-3650
1762879245349158	-3650
1762879247789260	-3700
1762879250209057	-3750
1762879252641414	-3800
1762879255077359	-3800
1762879257492015	-3700
1762879259907184	-3800
1762879262330357	-3600
1762879264753903	-3800
1762879267218391	-3650
1762879269636454	-3300
1762879272119942	-3750
1762879274551255	-3800
1762879276976084	-3700
1762879279429391	-3550
1762879281901867	-3750
1762879284340928	-3800
1762879286757437	-3350
1762879289190561	-3700
1762879291634308	-3700
1762879294074511	-3700
1762879296530210	-3700
1762879298977947	-3750
1762879301409214	-3800
1762879303851318	-3800
1762879306299270	-3650
1762879308749537	-3700
1762879311177396	-3750
1762879313607559	-3600
1762879316054003	-3800
1762879318499781	-3700
1762879320936153	-3700
1762879323379273	-3750
1762879325835947	-3650
1762879328279382	-3800
1762879330749231	-3700
1762879333180351	-3800
1762879335620864	-3600
1762879338072564	-3800
1762879340513657	-3700
1762879342937195	-3750
1762879345377464	-3650
1762879347831401	-3700
1762879350272121	-3700
1762879352701381	-3700
1762879355134285	-3350
1762879357582734	-3650
1762879360032401	-3750
1762879362467861	-3800
1762879364919970	-3800
1762879367339783	-3600
1762879369760786	-3700
1762879372218923	-3750
1762879374656339	-3800
1762879377079405	-3800
1762879379506984	-3700
1762879381960392	-3700
1762879384391623	-3400
1762879386853058	-3650
1762879389287400	-3800
1762879391716377	-3700
1762879394145845	-3400
1762879396591605	-3750
1762879399052254	-3700
1762879401515703	-3650
1762879403976697	-3650
1762879406420693	-3550
1762879408884662	-3700
1762879411311382	-3800
1762879413742897	-3450
1762879416191177	-3600
1762879418634048	-3700
1762879421057828	-3800
1762879423497661	-3800
1762879425925793	-3750
1762879428376220	-3700
1762879430833316	-3650
1762879433260361	-3800
1762879435693028	-3700
1762879438137358	-3700
1762879440605837	-3800
1762879443021497	-3800
1762879445464831	-3550
1762879447929680	-3800
1762879450351881	-3300
1762879452796955	-3800
1762879455248004	-3650
1762879457705642	-3800
1762879460134493	-3650
1762879462614334	-3650
1762879465046468	-3650
1762879467490799	-3850
1762879469943144	-3600
1762879472396842	-3700
1762879474822970	-3750
1762879477247600	-3800
1762879479675685	-3700
1762879482111683	-3650
1762879484564324	-3500
1762879486998749	-3550
1762879489445309	-3700
1762879491883711	-3750
