-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,-0.128571,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,0.071429,0.042857,0.176068,0.176068,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,-0.071429,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,0.128571,0.114286,-0.912088,-0.912088,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,-0.042857,-0.057143,0.881319,0.881319,-0.346939,0.000000,0.000000,0.000000,-0.028571,-0.014286,0.674237,0.674237,-0.346939,0.000000,0.000000,0.000000,0.200000,0.214286,-0.452991,-0.452991,-0.346939,0.000000,0.000000,0.000000,0.100000,0.100000,0.029548,0.029548,-0.346939,0.000000,0.000000,0.000000,0.171429,0.142857,-0.761661,-0.761661,-0.346939,0.000000,0.000000,0.000000,0.057143,0.042857,0.062759,0.062759,-0.346939,0.000000,0.000000,0.000000,-0.071429,-0.057143,0.427106,0.427106,-0.346939,0.000000,0.000000,0.000000,-0.042857,-0.085714,0.689866,0.689866,-0.346939,0.000000,0.000000,0.000000,0.014286,0.028571,-0.148230,-0.148230,-0.346939,0.000000,0.000000,0.000000,0.300000,0.285714,0.838339,0.838339,-0.346939,0.000000,0.000000,0.000000,-0.085714,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,0.028571,-0.014286,-0.136508,-0.136508,-0.346939,0.000000,0.000000,0.000000,-0.014286,0.000000,-0.646398,-0.646398,-0.346939,0.000000,0.000000,0.000000,0.214286,0.214286,0.340171,0.340171,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000
-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,0.057143,0.057143,0.187790,0.187790,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,0.114286,0.128571,-0.941392,-0.941392,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,-0.085714,-0.057143,0.865690,0.865690,-0.346939,0.000000,0.000000,0.000000,-0.042857,-0.042857,0.701587,0.701587,-0.346939,0.000000,0.000000,0.000000,0.200000,0.214286,-0.452991,-0.452991,-0.346939,0.000000,0.000000,0.000000,0.100000,0.085714,0.015873,0.015873,-0.346939,0.000000,0.000000,0.000000,0.142857,0.142857,-0.767521,-0.767521,-0.346939,0.000000,0.000000,0.000000,0.057143,0.014286,0.021734,0.021734,-0.346939,0.000000,0.000000,0.000000,-0.057143,-0.057143,0.431013,0.431013,-0.346939,0.000000,0.000000,0.000000,-0.057143,-0.057143,0.631258,0.631258,-0.346939,0.000000,0.000000,0.000000,0.000000,-0.014286,-0.124786,-0.124786,-0.346939,0.000000,0.000000,0.000000,0.285714,0.300000,0.834432,0.834432,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,0.014286,0.014286,-0.210745,-0.210745,-0.346939,0.000000,0.000000,0.000000,0.000000,0.000000,-0.665934,-0.665934,-0.346939,0.000000,0.000000,0.000000,0.228571,0.214286,0.349939,0.349939,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000
-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,0.071429,0.057143,0.205372,0.205372,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,0.128571,0.142857,-0.941392,-0.941392,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,-0.057143,-0.057143,0.920391,0.920391,-0.346939,0.000000,0.000000,0.000000,-0.042857,-0.042857,0.734799,0.734799,-0.346939,0.000000,0.000000,0.000000,0.214286,0.214286,-0.470574,-0.470574,-0.346939,0.000000,0.000000,0.000000,0.100000,0.100000,0.019780,0.019780,-0.346939,0.000000,0.000000,0.000000,0.157143,0.142857,-0.765568,-0.765568,-0.346939,0.000000,0.000000,0.000000,0.042857,0.014286,0.035409,0.035409,-0.346939,0.000000,0.000000,0.000000,-0.057143,-0.071429,-0.517460,-0.517460,-0.346939,0.000000,0.000000,0.000000,-0.071429,-0.057143,0.658608,0.658608,-0.346939,0.000000,0.000000,0.000000,0.028571,0.000000,-0.140415,-0.140415,-0.346939,0.000000,0.000000,0.000000,0.300000,0.300000,0.830525,0.830525,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000,0.042857,0.028571,-0.216606,-0.216606,-0.346939,0.000000,0.000000,0.000000,0.014286,0.000000,-0.685470,-0.685470,-0.346939,0.000000,0.000000,0.000000,0.214286,0.214286,0.338217,0.338217,-0.346939,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.346939,0.000000,0.000000,0.000000
-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,0.085714,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,0.128571,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,0.214286,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,0.157143,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-0.028571,-0.014286,-0.583883,-0.583883,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,0.000000,0.000000,-0.177534,-0.177534,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,0.028571,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,0.200000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000
-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,0.071429,0.057143,0.115507,0.115507,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,0.128571,0.128571,0.990720,0.990720,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-0.014286,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-0.042857,-0.028571,0.633211,0.633211,-0.306122,0.000000,0.000000,0.000000,0.200000,0.214286,-0.556532,-0.556532,-0.306122,0.000000,0.000000,0.000000,0.085714,0.085714,-0.023199,-0.023199,-0.306122,0.000000,0.000000,0.000000,0.157143,0.185714,-0.851526,-0.851526,-0.306122,0.000000,0.000000,0.000000,0.042857,0.014286,-0.062271,-0.062271,-0.306122,0.000000,0.000000,0.000000,-0.014286,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-0.028571,-0.028571,0.629304,0.629304,-0.306122,0.000000,0.000000,0.000000,0.000000,-0.014286,-0.154090,-0.154090,-0.306122,0.000000,0.000000,0.000000,0.285714,0.285714,0.775824,0.775824,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,0.014286,0.014286,-0.306471,-0.306471,-0.306122,0.000000,0.000000,0.000000,0.014286,-0.014286,-0.759707,-0.759707,-0.306122,0.000000,0.000000,0.000000,0.200000,0.214286,0.250305,0.250305,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000
-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,0.085714,0.071429,0.094017,0.094017,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,0.114286,0.100000,0.965324,0.965324,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,0.000000,-0.014286,0.851038,0.851038,-0.306122,0.000000,0.000000,0.000000,-0.028571,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,0.214286,0.228571,-0.554579,-0.554579,-0.306122,0.000000,0.000000,0.000000,0.100000,0.085714,-0.040781,-0.040781,-0.306122,0.000000,0.000000,0.000000,0.157143,0.171429,-0.871062,-0.871062,-0.306122,0.000000,0.000000,0.000000,0.014286,0.028571,-0.085714,-0.085714,-0.306122,0.000000,0.000000,0.000000,-0.014286,0.000000,0.407570,0.407570,-0.306122,0.000000,0.000000,0.000000,-0.028571,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,0.014286,-0.028571,-0.200977,-0.200977,-0.306122,0.000000,0.000000,0.000000,0.285714,0.300000,0.783639,0.783639,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,0.028571,0.028571,-0.292796,-0.292796,-0.306122,0.000000,0.000000,0.000000,-0.028571,-0.014286,-0.734310,-0.734310,-0.306122,0.000000,0.000000,0.000000,0.214286,0.214286,0.258120,0.258120,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000
-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,0.071429,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,0.128571,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-0.042857,-0.042857,0.744567,0.744567,-0.306122,0.000000,0.000000,0.000000,0.214286,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,0.085714,0.085714,-0.048596,-0.048596,-0.306122,0.000000,0.000000,0.000000,0.157143,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,0.028571,0.028571,-0.046642,-0.046642,-0.306122,0.000000,0.000000,0.000000,-0.014286,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-0.042857,-0.057143,0.637118,0.637118,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,0.285714,0.285714,0.783639,0.783639,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,0.028571,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-0.028571,0.014286,-0.755800,-0.755800,-0.306122,0.000000,0.000000,0.000000,0.214286,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.306122,0.000000,0.000000,0.000000
-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,0.028571,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-0.157143,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,0.100000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,0.114286,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-0.014286,-0.014286,0.846154,0.846154,-0.673469,0.000000,0.000000,0.000000,0.157143,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,0.057143,0.057143,0.582418,0.582418,-0.673469,0.000000,0.000000,0.000000,0.200000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,0.085714,0.100000,0.711355,0.711355,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-0.114286,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-0.014286,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,0.328571,0.328571,-0.718681,-0.718681,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-0.085714,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,0.057143,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,0.057143,0.057143,-0.115018,-0.115018,-0.673469,0.000000,0.000000,0.000000,0.200000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000
-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,0.028571,0.014286,0.457387,0.457387,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,0.100000,0.114286,-0.404151,-0.404151,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,0.100000,0.114286,-0.738217,-0.738217,-0.673469,0.000000,0.000000,0.000000,-0.014286,-0.028571,0.809035,0.809035,-0.673469,0.000000,0.000000,0.000000,0.142857,0.142857,0.381197,0.381197,-0.673469,0.000000,0.000000,0.000000,0.057143,0.057143,0.543346,0.543346,-0.673469,0.000000,0.000000,0.000000,0.200000,0.200000,-0.161905,-0.161905,-0.673469,0.000000,0.000000,0.000000,0.071429,0.071429,0.719170,0.719170,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-0.100000,-0.114286,0.984860,0.984860,-0.673469,0.000000,0.000000,0.000000,-0.014286,-0.028571,0.467155,0.467155,-0.673469,0.000000,0.000000,0.000000,0.328571,0.342857,-0.726496,-0.726496,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-0.071429,-0.100000,0.846154,0.846154,-0.673469,0.000000,0.000000,0.000000,0.057143,0.071429,0.242491,0.242491,-0.673469,0.000000,0.000000,0.000000,0.042857,0.057143,-0.144322,-0.144322,-0.673469,0.000000,0.000000,0.000000,0.214286,0.200000,0.992674,0.992674,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000
-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,0.014286,0.028571,0.433944,0.433944,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,0.100000,0.114286,-0.427595,-0.427595,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,0.114286,0.114286,-0.722589,-0.722589,-0.673469,0.000000,0.000000,0.000000,0.000000,-0.014286,0.795360,0.795360,-0.673469,0.000000,0.000000,0.000000,0.142857,0.142857,0.336264,0.336264,-0.673469,0.000000,0.000000,0.000000,0.042857,0.042857,0.568742,0.568742,-0.673469,0.000000,0.000000,0.000000,0.185714,0.214286,-0.126740,-0.126740,-0.673469,0.000000,0.000000,0.000000,0.085714,0.085714,0.705495,0.705495,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-0.085714,-0.100000,-0.955067,-0.955067,-0.673469,0.000000,0.000000,0.000000,-0.028571,-0.014286,0.482784,0.482784,-0.673469,0.000000,0.000000,0.000000,0.328571,0.328571,-0.724542,-0.724542,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000,-0.085714,-0.085714,0.871551,0.871551,-0.673469,0.000000,0.000000,0.000000,0.085714,0.057143,0.215140,0.215140,-0.673469,0.000000,0.000000,0.000000,0.057143,0.057143,-0.163858,-0.163858,-0.673469,0.000000,0.000000,0.000000,0.214286,0.214286,0.978999,0.978999,-0.673469,0.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.673469,0.000000,0.000000,0.000000
